CO_PER_ROL,SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE,DATE,MLVALT,Name,Sector,Sector_Code,STATEID,BECAMECEOYE,LEFTOFCYE,SIMPLE_RETURN,SALCH,STOCH,SALARY_THOU,STOCKOPT_MIL,RETURNS,SAL_CH_PER,STO_CH_PER
11,1000.0,,1161,1997,1969-05-01,2002-04-25,chairman,Sanders III,Walter,MALE,AMD,ADVANCED MICRO DEVICES,17.75,CA,,,Advanced Micro Devices,Information Technology,8.0,4,1969.0,2002.0,-0.3106796116504854,-0.037036537722649254,,10.0,,-31.06796116504854,-3.7036537722649254,
11,1000.0,,1161,1998,1969-05-01,2002-04-25,chairman,Sanders III,Walter,MALE,AMD,ADVANCED MICRO DEVICES,29.0,CA,,,Advanced Micro Devices,Information Technology,8.0,4,1969.0,2002.0,0.6338028169014085,0.0,,10.0,,63.38028169014085,0.0,
11,1000.0,,1161,1999,1969-05-01,2002-04-25,chairman,Sanders III,Walter,MALE,AMD,ADVANCED MICRO DEVICES,28.9375,CA,,,Advanced Micro Devices,Information Technology,8.0,4,1969.0,2002.0,-0.0021551724137931494,0.0,,10.0,,-0.21551724137931494,0.0,
11,1000.0,,1161,2000,1969-05-01,2002-04-25,chairman,Sanders III,Walter,MALE,AMD,ADVANCED MICRO DEVICES,13.8125,CA,,,Advanced Micro Devices,Information Technology,8.0,4,1969.0,2002.0,-0.5226781857451404,0.0,,10.0,,-52.26781857451404,0.0,
11,1000.0,,1161,2001,1969-05-01,2002-04-25,chairman,Sanders III,Walter,MALE,AMD,ADVANCED MICRO DEVICES,15.86,CA,,,Advanced Micro Devices,Information Technology,8.0,4,1969.0,2002.0,0.14823529411764702,0.0,,10.0,,14.823529411764703,0.0,
11,916.838,,1161,2002,1969-05-01,2002-04-25,chairman,Sanders III,Walter,MALE,AMD,ADVANCED MICRO DEVICES,6.46,CA,,,Advanced Micro Devices,Information Technology,8.0,4,1969.0,2002.0,-0.5926860025220682,-0.08316200000000007,,9.168379999999999,,-59.26860025220682,-8.316200000000007,
16,775.961,,1177,1992,1992-03-01,1997-07-28,chmn. & CEO,Compton,Ronald,MALE,AET,AETNA INC,46.5,CT,,,Aetna Inc,Health Care,6.0,6,1992.0,1997.0,,,,7.75961,,,,
16,775.0,,1177,1993,1992-03-01,1997-07-28,chmn. & CEO,Compton,Ronald,MALE,AET,AETNA INC,60.375,CT,,,Aetna Inc,Health Care,6.0,6,1992.0,1997.0,0.2983870967741935,-0.0012384643042627763,,7.75,,29.838709677419352,-0.12384643042627763,
16,775.0,,1177,1994,1992-03-01,1997-07-28,chmn. & CEO,Compton,Ronald,MALE,AET,AETNA INC,47.125,CT,,,Aetna Inc,Health Care,6.0,6,1992.0,1997.0,-0.2194616977225673,0.0,,7.75,,-21.94616977225673,0.0,
16,800.577,,1177,1995,1992-03-01,1997-07-28,chmn. & CEO,Compton,Ronald,MALE,AET,AETNA INC,69.25,CT,,,Aetna Inc,Health Care,6.0,6,1992.0,1997.0,0.4694960212201591,0.03300258064516126,,8.00577,,46.94960212201591,3.300258064516126,
16,839.231,,1177,1996,1992-03-01,1997-07-28,chmn. & CEO,Compton,Ronald,MALE,AET,AETNA INC,80.0,CT,,,Aetna Inc,Health Care,6.0,6,1992.0,1997.0,0.15523465703971118,0.04828267611984849,,8.39231,,15.523465703971118,4.828267611984849,
16,850.0,,1177,1997,1992-03-01,1997-07-28,chmn. & CEO,Compton,Ronald,MALE,AET,AETNA INC,70.562,CT,,,Aetna Inc,Health Care,6.0,6,1992.0,1997.0,-0.11797500000000005,0.012831985472414598,,8.5,,-11.797500000000005,1.2831985472414598,
28,475.962,,1209,1992,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,46.75,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,,,,4.75962,,,,
28,569.231,,1209,1993,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,44.25,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,-0.053475935828877,0.1959589210903392,,5.69231,,-5.3475935828877,19.59589210903392,
28,600.0,,1209,1994,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,44.625,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,0.008474576271186418,0.054053626735016236,,6.0,,0.8474576271186418,5.405362673501624,
28,686.539,,1209,1995,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,52.75,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,0.18207282913165268,0.14423166666666654,,6.86539,,18.20728291316527,14.423166666666653,
28,738.077,,1209,1996,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,69.125,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,0.31042654028436023,0.0750692968644171,,7.38077,,31.042654028436022,7.50692968644171,
28,777.443,,1209,1997,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,82.25,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,0.1898734177215189,0.053335898558009465,,7.77443,,18.98734177215189,5.3335898558009465,
28,827.596,,1209,1998,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,40.0,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,-0.5136778115501519,0.0645101956027645,,8.27596,,-51.367781155015194,6.45101956027645,
28,902.885,,1209,1999,1992-05-01,2000-11-30,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,33.5625,PA,,,Air Products & Chemicals Inc,Materials,9.0,30,1992.0,2000.0,-0.16093749999999996,0.09097313181794009,,9.02885,,-16.093749999999996,9.097313181794009,
77,300.0,,1380,1992,1965-01-01,1995-05-03,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,46.0,NY,,,Hess Corporation,Energy,4.0,26,1965.0,1995.0,,,,3.0,,,,
77,300.0,,1380,1993,1965-01-01,1995-05-03,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,45.125,NY,,,Hess Corporation,Energy,4.0,26,1965.0,1995.0,-0.01902173913043481,0.0,,3.0,,-1.9021739130434812,0.0,
77,300.0,,1380,1994,1965-01-01,1995-05-03,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,45.625,NY,,,Hess Corporation,Energy,4.0,26,1965.0,1995.0,0.011080332409972193,0.0,,3.0,,1.1080332409972193,0.0,
77,300.0,,1380,1995,1965-01-01,1995-05-03,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,53.0,NY,,,Hess Corporation,Energy,4.0,26,1965.0,1995.0,0.16164383561643825,0.0,,3.0,,16.164383561643824,0.0,
79,1000.0,,1380,1996,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,57.875,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,0.09198113207547176,,,10.0,,9.198113207547177,,
79,1000.0,,1380,1997,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,54.875,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,-0.05183585313174943,0.0,,10.0,,-5.183585313174943,0.0,
79,1000.0,,1380,1998,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,49.75,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,-0.09339407744874717,0.0,,10.0,,-9.339407744874716,0.0,
79,1000.0,,1380,1999,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,56.75,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,0.14070351758793964,0.0,,10.0,,14.070351758793965,0.0,
79,1000.0,,1380,2000,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,73.0625,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,0.2874449339207048,0.0,,10.0,,28.74449339207048,0.0,
79,1000.0,,1380,2001,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,62.5,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,-0.14456800684345594,0.0,,10.0,,-14.456800684345595,0.0,
79,1000.0,,1380,2002,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,55.05,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,-0.11920000000000008,0.0,,10.0,,-11.920000000000009,0.0,
79,1000.0,,1380,2003,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,53.17,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,-0.034150772025431375,0.0,,10.0,,-3.4150772025431375,0.0,
79,1000.0,,1380,2004,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,82.38,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,0.5493699454579648,0.0,,10.0,,54.93699454579648,0.0,
79,1100.0,,1380,2005,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,126.82,NY,,,Hess Corporation,Energy,4.0,26,1995.0,,0.5394513231366838,0.10000000000000009,,11.0,,53.945132313668374,10.000000000000009,
79,1250.0,16457.44,1380,2006,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,49.57,NY,31/12/2006,15615.4423,Hess Corporation,Energy,4.0,26,1995.0,,-0.6091310518845607,0.13636363636363646,,12.5,16.45744,-60.91310518845607,13.636363636363647,
79,1350.0,17737.752,1380,2007,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,100.86,NY,31/12/2007,32335.716,Hess Corporation,Energy,4.0,26,1995.0,,1.0346984062941296,0.08000000000000007,0.07779533147318185,13.5,17.737752,103.46984062941296,8.000000000000007,7.779533147318185
79,1500.0,26334.067,1380,2008,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,53.64,NY,31/12/2008,17493.7741,Hess Corporation,Energy,4.0,26,1995.0,,-0.46817370612730513,0.11111111111111116,0.48463384762623796,15.0,26.334066999999997,-46.817370612730514,11.111111111111116,48.4633847626238
79,1500.0,18950.608,1380,2009,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,60.5,NY,31/12/2009,19797.3545,Hess Corporation,Energy,4.0,26,1995.0,,0.12788963460104408,0.0,-0.2803767074793271,15.0,18.950608,12.788963460104409,0.0,-28.037670747932708
79,1500.0,18188.947,1380,2010,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,76.54,NY,31/12/2010,25846.1037,Hess Corporation,Energy,4.0,26,1995.0,,0.2651239669421488,0.0,-0.04019190307772713,15.0,18.188947,26.51239669421488,0.0,-4.019190307772713
79,1500.0,17474.844,1380,2011,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,56.8,NY,31/12/2011,19310.6368,Hess Corporation,Energy,4.0,26,1995.0,,-0.25790436373138237,0.0,-0.03926027163639545,15.0,17.474844,-25.79043637313824,0.0,-3.926027163639545
79,1500.0,13141.266,1380,2012,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,52.96,NY,31/12/2012,18087.3229,Hess Corporation,Energy,4.0,26,1995.0,,-0.06760563380281681,0.0,-0.24798950994927338,15.0,13.141266,-6.760563380281681,0.0,-24.79895099492734
79,1500.0,16153.659,1380,2013,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,83.0,NY,31/12/2013,27001.062,Hess Corporation,Energy,4.0,26,1995.0,,0.5672205438066464,0.0,0.22923156718690585,15.0,16.153659,56.722054380664645,0.0,22.923156718690585
79,1500.0,22459.53,1380,2014,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,73.82,NY,31/12/2014,21100.3397,Hess Corporation,Energy,4.0,26,1995.0,,-0.11060240963855428,0.0,0.3903679655488579,15.0,22.459529999999997,-11.060240963855428,0.0,39.03679655488579
79,1500.0,12933.682,1380,2015,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,48.48,NY,31/12/2015,13867.5101,Hess Corporation,Energy,4.0,26,1995.0,,-0.343267407206719,0.0,-0.42413389772626575,15.0,12.933682000000001,-34.3267407206719,0.0,-42.41338977262657
79,1500.0,11705.332,1380,2016,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,62.29,NY,31/12/2016,19716.2177,Hess Corporation,Energy,4.0,26,1995.0,,0.28485973597359737,0.0,-0.09497295511054005,15.0,11.705332,28.485973597359738,0.0,-9.497295511054006
79,1500.0,14571.906,1380,2017,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,47.47,NY,31/12/2017,14955.6134,Hess Corporation,Energy,4.0,26,1995.0,,-0.23791940921496224,0.0,0.24489471977386046,15.0,14.571906,-23.791940921496224,0.0,24.489471977386046
79,1500.0,12572.44,1380,2018,1995-05-03,,CEO & Director,Hess,John,MALE,HES,HESS CORP,40.5,NY,31/12/2018,11803.1175,Hess Corporation,Energy,4.0,26,1995.0,,-0.14682957657467877,0.0,-0.13721375913349976,15.0,12.57244,-14.682957657467878,0.0,-13.721375913349975
100,538.333,,1440,1993,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,37.125,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,,,,5.38333,,,,
100,620.0,,1440,1994,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,32.875,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,-0.11447811447811451,0.15170349950681095,,6.2,,-11.447811447811452,15.170349950681095,
100,685.0,,1440,1995,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,40.5,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,0.23193916349809895,0.10483870967741926,,6.85,,23.193916349809896,10.483870967741925,
100,720.0,,1440,1996,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,41.125,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,0.015432098765432167,0.051094890510948954,,7.2,,1.5432098765432167,5.109489051094895,
100,720.0,,1440,1997,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,51.625,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,0.25531914893617014,0.0,,7.2,,25.531914893617014,0.0,
100,780.0,,1440,1998,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,47.0625,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,-0.08837772397094434,0.08333333333333326,,7.8,,-8.837772397094435,8.333333333333325,
100,820.0,,1440,1999,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,32.125,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,-0.3173970783532537,0.05128205128205132,,8.2,,-31.73970783532537,5.128205128205132,
100,850.0,,1440,2000,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,46.5,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,0.44747081712062253,0.03658536585365857,,8.5,,44.747081712062254,3.658536585365857,
100,910.0,,1440,2001,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,43.53,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,-0.06387096774193546,0.07058823529411762,,9.1,,-6.387096774193546,7.058823529411762,
100,1054.038,,1440,2002,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,27.33,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,-0.37215713301171616,0.15828351648351657,,10.54038,,-37.21571330117162,15.828351648351656,
100,1094.192,,1440,2003,1993-04-28,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,30.51,OH,,,American Electric Power,Utilities,11.0,27,1993.0,,0.11635565312843044,0.03809540073507778,,10.94192,,11.635565312843044,3.809540073507778,
108,776.923,,1447,1993,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,30.875,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,,,,7.76923,,,,
108,800.0,,1447,1994,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,29.5,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,-0.04453441295546556,0.029703072247828866,,8.0,,-4.453441295546556,2.9703072247828866,
108,876.923,,1447,1995,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,41.375,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,0.40254237288135597,0.09615375000000004,,8.76923,,40.2542372881356,9.615375000000004,
108,900.0,,1447,1996,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,56.5,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,0.3655589123867069,0.026315879501392914,,9.0,,36.55589123867069,2.6315879501392914,
108,900.0,,1447,1997,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,89.25,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,0.579646017699115,0.0,,9.0,,57.964601769911496,0.0,
108,1019.231,,1447,1998,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,102.5,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,0.14845938375350132,0.1324788888888888,,10.192309999999999,,14.845938375350132,13.24788888888888,
108,1000.0,,1447,1999,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,166.25,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,0.6219512195121952,-0.01886814667136305,,10.0,,62.19512195121952,-1.886814667136305,
108,1000.0,,1447,2000,1993-02-01,2001-01-01,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,54.9375,NY,,,American Express Co,Financials,5.0,26,1993.0,2001.0,-0.6695488721804511,0.0,,10.0,,-66.95488721804512,0.0,
111,1000.0,,1447,2001,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,35.69,NY,,,American Express Co,Financials,5.0,26,2001.0,2018.0,-0.35035267349260524,,,10.0,,-35.03526734926052,,
111,950.0,,1447,2002,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,35.35,NY,,,American Express Co,Financials,5.0,26,2001.0,2018.0,-0.00952647800504336,-0.050000000000000044,,9.5,,-0.952647800504336,-5.000000000000004,
111,1000.0,,1447,2003,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,48.23,NY,,,American Express Co,Financials,5.0,26,2001.0,2018.0,0.36435643564356424,0.05263157894736836,,10.0,,36.435643564356425,5.263157894736836,
111,1000.0,,1447,2004,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,56.37,NY,,,American Express Co,Financials,5.0,26,2001.0,2018.0,0.16877462160481027,0.0,,10.0,,16.877462160481027,0.0,
111,1092.308,,1447,2005,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,51.46,NY,,,American Express Co,Financials,5.0,26,2001.0,2018.0,-0.08710306900833775,0.09230800000000006,,10.92308,,-8.710306900833775,9.230800000000006,
111,1100.0,24987.748,1447,2006,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,60.67,NY,31/12/2006,72743.33,American Express Co,Financials,5.0,26,2001.0,2018.0,0.1789739603575593,0.007041969847332519,,11.0,24.987748,17.897396035755932,0.7041969847332519,
111,1238.461,52810.55,1447,2007,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,52.02,NY,31/12/2007,60239.16,American Express Co,Financials,5.0,26,2001.0,2018.0,-0.14257458381407617,0.12587363636363635,1.1134577633806777,12.38461,52.810550000000006,-14.257458381407616,12.587363636363635,111.34577633806776
111,1250.0,43687.984,1447,2008,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,18.55,NY,31/12/2008,21518.0,American Express Co,Financials,5.0,26,2001.0,2018.0,-0.6434063821607074,0.009317209019904515,-0.17274135565715576,12.5,43.687984,-64.34063821607074,0.9317209019904515,-17.274135565715575
111,1201.923,17398.568,1447,2009,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,40.52,NY,31/12/2009,48299.84,American Express Co,Financials,5.0,26,2001.0,2018.0,1.1843665768194072,-0.038461599999999985,-0.6017539284943887,12.01923,17.398568,118.43665768194072,-3.8461599999999985,-60.17539284943887
111,1942.308,16813.272,1447,2010,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,42.92,NY,31/12/2010,51375.24,American Express Co,Financials,5.0,26,2001.0,2018.0,0.059230009871668265,0.6160003594240231,-0.0336404697214161,19.42308,16.813272,5.9230009871668265,61.60003594240231,-3.36404697214161
111,2000.0,23038.692,1447,2011,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,47.17,NY,31/12/2011,54905.88,American Express Co,Financials,5.0,26,2001.0,2018.0,0.09902143522833184,0.02970280717579299,0.3702682024058135,20.0,23.038691999999998,9.902143522833185,2.970280717579299,37.02682024058135
111,2000.0,28491.734,1447,2012,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,57.48,NY,31/12/2012,63515.4,American Express Co,Financials,5.0,26,2001.0,2018.0,0.21857112571549697,0.0,0.2366906072619055,20.0,28.491734,21.8571125715497,0.0,23.66906072619055
111,2000.0,21837.42,1447,2013,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,90.73,NY,31/12/2013,96536.72,American Express Co,Financials,5.0,26,2001.0,2018.0,0.5784620737647879,0.0,-0.23355244015685395,20.0,21.837419999999998,57.84620737647879,0.0,-23.355244015685393
111,2000.0,22796.083,1447,2014,2001-01-01,2018-02-01,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,93.04,NY,31/12/2014,95179.92,American Express Co,Financials,5.0,26,2001.0,2018.0,0.025460156508321452,0.0,0.043900011997754396,20.0,22.796083,2.546015650832145,0.0,4.39000119977544
