CO_PER_ROL,SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE,DATE,MLVALT,Name,Sector,Sector_Code,STATEID,BECAMECEOYE,LEFTOFCYE,SIMPLE_RETURN,SALCH,STOCH,SALARY_THOU,STOCKOPT_MIL,RETURNS,SAL_CH_PER,STO_CH_PER
231,1000.0,7850.957,1891,2009,8/31/2006,11/9/2011,Chief Executive Officer and Director,Butler,Gary,MALE,ADP,AUTOMATIC DATA PROCESSING,42.82,NJ,30/06/2009,17780.248,Automatic Data Processing,Information Technology,8,24,2006,2011.0,0.088459583,0.111111111,-0.125682469,10.0,7.850957,8.080336291,11.11111111,-12.56824692
231,1000.0,9121.933,1891,2010,8/31/2006,11/9/2011,Chief Executive Officer and Director,Butler,Gary,MALE,ADP,AUTOMATIC DATA PROCESSING,46.28,NJ,30/06/2010,19807.92,Automatic Data Processing,Information Technology,8,24,2006,2011.0,0.080803363,0.0,0.161888035,10.0,9.121933,,0.0,16.18880348
337,1106.0,8092.055,2154,2007,1/1/2000,1/31/2008,Executive Chairman and Chairman of Executive & Finance Committee,Curler,Jeffrey,MALE,BMS,BEMIS CO INC,27.38,IL,31/12/2007,2752.1828,Bemis Company,Materials,9,13,2000,2008.0,-0.194231901,0.095049505,0.163970747,11.06,8.092055,2.51572327,9.504950495,16.39707473
568,1612.5,27658.328,3144,2007,6/1/2004,7/1/2008,chairman,Isdell,Edward,MALE,KO,COCA-COLA CO,61.37,GA,31/12/2007,142255.66,Coca Cola Co.,Consumer Staples,3,10,2004,2008.0,0.271917098,0.075,0.053212775,16.125,27.658328,,7.5,5.321277494
569,945.0,12375.886,3170,2007,5/1/1984,7/1/2007,chairman & retired CEO,Mark,Reuben,MALE,CL,COLGATE-PALMOLIVE CO,77.96,NY,31/12/2007,39684.3686,Colgate-Palmolive,Consumer Staples,3,26,1984,2007.0,0.19497241,-0.495124883,-0.36250261,9.45,12.375886,39.11752227,-49.51248831,-36.25026103
581,2638.5,24882.766,3226,2007,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,18.26,PA,31/12/2007,54848.7755,Comcast Corp.,Consumer,1,30,2002,,-0.568627451,0.054978009,-0.106828841,26.385,24.882766,-7.557502738,5.49780088,-10.68288411
581,2769.365,26240.363,3226,2008,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,16.88,PA,31/12/2008,48033.7154,Comcast Corp.,Consumer,1,30,2002,,-0.075575027,0.049598257,0.05455973,27.69365,26.240363,-0.118483412,4.959825659,5.455973022
581,2908.483,27246.367,3226,2009,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,16.86,PA,31/12/2009,47191.1832,Comcast Corp.,Consumer,1,30,2002,,-0.001184834,0.050234621,0.038338037,29.08483,27.246367,30.3084223,5.023462057,3.833803671
581,2800.761,31058.959,3226,2010,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,21.97,PA,31/12/2010,60193.2116,Comcast Corp.,Consumer,1,30,2002,,0.303084223,-0.037037177,0.139930289,28.00761,31.058959,7.91989076,-3.703717711,13.99302887
581,2800.761,26934.077,3226,2011,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,23.71,PA,31/12/2011,64067.5432,Comcast Corp.,Consumer,1,30,2002,,0.079198908,0.0,-0.132808121,28.00761,26.934077,57.5706453,0.0,-13.28081215
581,2800.761,29124.014,3226,2012,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,37.36,PA,31/12/2012,97880.2338,Comcast Corp.,Consumer,1,30,2002,,0.575706453,0.0,0.081307297,28.00761,29.124014,39.09261242,0.0,8.130729707
581,2800.761,31367.254,3226,2013,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,51.965,PA,31/12/2013,134492.2412,Comcast Corp.,Consumer,1,30,2002,,0.390926124,0.0,0.077023723,28.00761,31.367254,11.63282979,0.0,7.702372345
581,2857.315,32961.056,3226,2014,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,58.01,PA,31/12/2014,147229.0808,Comcast Corp.,Consumer,1,30,2002,,0.116328298,0.020192369,0.050811015,28.57315,32.961056,-2.723668333,2.019236915,5.081101457
581,2928.748,36248.269,3226,2015,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,56.43,PA,31/12/2015,137824.5191,Comcast Corp.,Consumer,1,30,2002,,-0.027236683,0.025000044,0.099730209,29.28748,36.248269,22.36399079,2.500004375,9.973020889
581,3013.51,32963.491,3226,2016,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,69.05,PA,31/12/2016,164049.0591,Comcast Corp.,Consumer,1,30,2002,,0.223639908,0.028941377,-0.090618893,30.1351,32.963491,-41.99855177,2.8941377,-9.061889273
581,3103.566,32520.224,3226,2017,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,40.05,PA,31/12/2017,186012.5454,Comcast Corp.,Consumer,1,30,2002,,-0.419985518,0.029884089,-0.01344721,31.03566,32.520224,-14.98127341,2.988408865,-1.344721043
581,3196.313,35026.207,3226,2018,11/1/2002,,"Chairman, CEO & President",Roberts,Brian,MALE,CMCSA,COMCAST CORP,34.05,PA,31/12/2018,154109.0061,Comcast Corp.,Consumer,1,30,2002,,-0.149812734,0.029884011,0.077059217,31.96313,35.026207,,2.988401084,7.705921706
669,985.0,5899.431,3505,2007,7/1/2002,6/30/2008,former CEO,"Kiely, III",W.,MALE,TAP,MOLSON COORS BEVERAGE CO,51.62,CO,31/12/2007,9331.4864,Molson Coors Brewing Company,Consumer Staples,3,5,2002,2008.0,-0.32469911,0.042328042,0.082442953,9.85,5.899431,-62.89237668,4.232804233,8.244295342
700,1110.0,13970.223,3650,2007,1/1/2000,12/31/2011,Director and Chairman of Executive Committee,Solso,Theodore,MALE,CMI,CUMMINS INC,127.37,IN,31/12/2007,12463.1545,Cummins Inc.,Industrials,7,14,2000,2011.0,0.077762735,0.085574572,0.009792007,11.1,13.970223,-79.01389652,8.557457213,0.979200713
700,1210.0,12277.152,3650,2008,1/1/2000,12/31/2011,Director and Chairman of Executive Committee,Solso,Theodore,MALE,CMI,CUMMINS INC,26.73,IN,31/12/2008,5244.426,Cummins Inc.,Industrials,7,14,2000,2011.0,-0.790138965,0.09009009,-0.121191408,12.1,12.277152,71.56752712,9.009009009,-12.11914083
700,1139.25,5969.437,3650,2009,1/1/2000,12/31/2011,Director and Chairman of Executive Committee,Solso,Theodore,MALE,CMI,CUMMINS INC,45.86,IN,31/12/2009,9094.038,Cummins Inc.,Industrials,7,14,2000,2011.0,0.715675271,-0.058471074,-0.513776729,11.3925,5.969437,139.8822503,-5.847107438,-51.37767293
700,1285.0,11421.427,3650,2010,1/1/2000,12/31/2011,Director and Chairman of Executive Committee,Solso,Theodore,MALE,CMI,CUMMINS INC,110.01,IN,31/12/2010,21528.957,Cummins Inc.,Industrials,7,14,2000,2011.0,1.398822503,0.127935045,0.913317286,12.85,11.421427,-19.9890919,12.7935045,91.3317286
700,1355.0,17939.882,3650,2011,1/1/2000,12/31/2011,Director and Chairman of Executive Committee,Solso,Theodore,MALE,CMI,CUMMINS INC,88.02,IN,31/12/2011,16741.404,Cummins Inc.,Industrials,7,14,2000,2011.0,-0.199890919,0.054474708,0.570721592,13.55,17.939882,,5.447470817,57.0721592
719,1661.538,20106.361,3813,2007,1/1/1994,5/1/2008,former chairman & CEO,Ulrich,Robert,MALE,TGT,TARGET CORP,50.0,MN,31/01/2008,45374.46,Target Corp.,Consumer Discretionary,2,20,1994,2008.0,-0.123575811,0.001158099,0.096326467,16.61538,20.106361,-30.94,0.115809922,9.632646714
719,1600.0,8569.29,3813,2008,1/1/1994,5/1/2008,former chairman & CEO,Ulrich,Robert,MALE,TGT,TARGET CORP,34.53,MN,31/01/2009,23484.6144,Target Corp.,Consumer Discretionary,2,20,1994,2008.0,-0.3094,-0.03703677,-0.573802042,16.0,8.56929,,-3.703676955,-57.38020421
885,1430.466,10434.589,4598,2007,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,89.17,TN,31/05/2008,28503.468,FedEx Corporation,Industrials,7,33,1998,2022.0,-0.179064629,0.026210049,-0.405417484,14.30466,10.434589,-28.05876416,2.621004913,-40.5417484
885,1355.028,7740.658,4598,2008,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,64.15,TN,31/05/2009,17283.074,FedEx Corporation,Industrials,7,33,1998,2022.0,-0.280587642,-0.052736661,-0.258173178,13.55028,7.740658,30.08573655,-5.273666064,-25.81731777
885,1190.029,7419.362,4598,2009,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,83.45,TN,31/05/2010,26209.6817,FedEx Corporation,Industrials,7,33,1998,2022.0,0.300857366,-0.121767963,-0.041507582,11.90029,7.419362,11.45596165,-12.17679635,-4.150758243
885,1233.03,7260.75,4598,2010,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,93.01,TN,31/05/2011,29686.4083,FedEx Corporation,Industrials,7,33,1998,2022.0,0.114559617,0.036134414,-0.021378118,12.3303,7.26075,-10.21395549,3.613441353,-2.13781185
885,1263.098,13680.968,4598,2011,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,83.51,TN,31/05/2012,28172.2513,FedEx Corporation,Industrials,7,33,1998,2022.0,-0.102139555,0.024385457,0.884236201,12.63098,13.680968,9.831157945,2.438545696,88.42362015
885,1266.96,12593.248,4598,2012,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,91.72,TN,31/05/2013,30594.4048,FedEx Corporation,Industrials,7,33,1998,2022.0,0.098311579,0.003057562,-0.07950607,12.6696,12.593248,56.7488007,0.305756165,-7.950607004
885,1266.96,14151.977,4598,2013,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,143.77,TN,31/05/2014,41426.2501,FedEx Corporation,Industrials,7,33,1998,2022.0,0.567488007,0.0,0.123774978,12.6696,14.151977,20.79015094,0.0,12.37749785
885,1266.96,13807.175,4598,2014,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,173.66,TN,31/05/2015,49001.6861,FedEx Corporation,Industrials,7,33,1998,2022.0,0.207901509,0.0,-0.024364228,12.6696,13.807175,-14.20591961,0.0,-2.43642284
885,1279.632,16757.033,4598,2015,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,148.99,TN,31/05/2016,43987.1059,FedEx Corporation,Industrials,7,33,1998,2022.0,-0.142059196,0.010001894,0.213646745,12.79632,16.757033,24.97483053,1.00018943,21.36467453
885,1311.688,15605.597,4598,2016,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,186.2,TN,31/05/2017,51784.9375,FedEx Corporation,Industrials,7,33,1998,2022.0,0.249748305,0.025050952,-0.068713596,13.11688,15.605597,34.01718582,2.505095215,-6.871359626
885,1342.212,16665.398,4598,2017,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,249.54,TN,31/05/2018,66265.6709,FedEx Corporation,Industrials,7,33,1998,2022.0,0.340171858,0.023270778,0.067911596,13.42212,16.665398,-35.34904224,2.327077781,6.791159608
885,1373.561,15961.974,4598,2018,1/1/1998,6/1/2022,Founder & Executive Chairman,Smith,Frederick,MALE,FDX,FEDEX CORP,161.33,TN,31/05/2019,40209.5336,FedEx Corporation,Industrials,7,33,1998,2022.0,-0.353490422,0.023356221,-0.042208653,13.73561,15.961974,,2.335622092,-4.220865292
981,1300.0,18484.341,5046,2007,6/1/1997,6/30/2009,Executive Chairman,Chabraja,Nicholas,MALE,GD,GENERAL DYNAMICS CORP,88.99,VA,31/12/2007,35950.1802,General Dynamics,Industrials,7,36,1997,2009.0,0.196906523,0.0,-0.005340358,13.0,18.484341,-35.28486347,0.0,-0.534035846
981,1375.0,21724.967,5046,2008,6/1/1997,6/30/2009,Executive Chairman,Chabraja,Nicholas,MALE,GD,GENERAL DYNAMICS CORP,57.59,VA,31/12/2008,22270.6865,General Dynamics,Industrials,7,36,1997,2009.0,-0.352848635,0.057692308,0.175317367,13.75,21.724967,18.37124501,5.769230769,17.53173673
981,700.0,22305.769,5046,2009,6/1/1997,6/30/2009,Executive Chairman,Chabraja,Nicholas,MALE,GD,GENERAL DYNAMICS CORP,68.17,VA,31/12/2009,26293.5099,General Dynamics,Industrials,7,36,1997,2009.0,0.18371245,-0.490909091,0.02673431,7.0,22.305769,,-49.09090909,2.673430988
992,1257.33,16334.497,5071,2007,5/28/1995,9/24/2007,former chairman & CEO,Sanger,Stephen,MALE,GIS,GENERAL MILLS INC,57.0,MN,31/05/2008,21330.0,General Mills,Consumer Staples,3,20,1995,2007.0,-0.010416667,0.012954683,0.048805266,12.5733,16.334497,,1.295468278,4.880526583
1017,835.0,5209.49,5125,2007,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,46.3,GA,31/12/2007,7688.8095,Genuine Parts,Consumer,1,10,2004,2016.0,-0.023824584,0.04375,0.230889224,8.35,5.20949,-18.22894168,4.375,23.08892238
1017,875.0,4580.364,5125,2008,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,37.86,GA,31/12/2008,6036.512,Genuine Parts,Consumer,1,10,2004,2016.0,-0.182289417,0.047904192,-0.120765372,8.75,4.580364,0.264131009,4.790419162,-12.07653724
1017,875.0,3030.703,5125,2009,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,37.96,GA,31/12/2009,6032.5273,Genuine Parts,Consumer,1,10,2004,2016.0,0.00264131,0.0,-0.338327041,8.75,3.030703,35.24762908,0.0,-33.83270413
1017,950.0,5548.738,5125,2010,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,51.34,GA,31/12/2010,8093.0322,Genuine Parts,Consumer,1,10,2004,2016.0,0.352476291,0.085714286,0.830841887,9.5,5.548738,19.20529801,8.571428571,83.08418872
1017,997.5,8211.373,5125,2011,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,61.2,GA,31/12/2011,9525.8412,Genuine Parts,Consumer,1,10,2004,2016.0,0.19205298,0.05,0.479863169,9.975,8.211373,3.888888889,5.0,47.98631689
1017,1028.25,10654.263,5125,2012,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,63.58,GA,31/12/2012,9844.7908,Genuine Parts,Consumer,1,10,2004,2016.0,0.038888889,0.030827068,0.297500796,10.2825,10.654263,30.8430324,3.082706767,29.75007955
1017,1059.25,4687.097,5125,2013,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,83.19,GA,31/12/2013,12792.3759,Genuine Parts,Consumer,1,10,2004,2016.0,0.308430324,0.03014831,-0.56007309,10.5925,4.687097,28.10433946,3.014831024,-56.007309
1017,1091.75,10130.811,5125,2014,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,106.57,GA,31/12/2014,16317.2524,Genuine Parts,Consumer,1,10,2004,2016.0,0.281043395,0.030682086,1.161425505,10.9175,10.130811,-19.40508586,3.068208638,116.1425505
1017,1124.75,6210.634,5125,2015,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,85.89,GA,31/12/2015,12890.4571,Genuine Parts,Consumer,1,10,2004,2016.0,-0.194050859,0.0302267,-0.386955891,11.2475,6.210634,11.23530097,3.022670025,-38.69558913
1017,1158.5,9225.845,5125,2016,8/1/2004,4/1/2016,Executive Chairman,Gallagher,Thomas,MALE,GPC,GENUINE PARTS CO,95.54,GA,31/12/2016,14179.0914,Genuine Parts,Consumer,1,10,2004,2016.0,0.11235301,0.030006668,0.485491658,11.585,9.225845,,3.000666815,48.54916583
1062,1152.5,8285.176,5256,2007,1/1/1995,6/1/2008,chairman & former CEO,Keyser,Richard,MALE,GWW,GRAINGER (W W) INC,87.52,IL,31/12/2007,6954.2517,Grainger (W.W.) Inc.,Industrials,7,13,1995,2008.0,0.251358307,0.072093023,0.153034567,11.525,8.285176,-9.91773309,7.209302326,15.30345666
1062,1012.5,5743.951,5256,2008,1/1/1995,6/1/2008,chairman & former CEO,Keyser,Richard,MALE,GWW,GRAINGER (W W) INC,78.84,IL,31/12/2008,5895.734,Grainger (W.W.) Inc.,Industrials,7,13,1995,2008.0,-0.099177331,-0.121475054,-0.306719495,10.125,5.743951,,-12.14750542,-30.67194952
1118,1200.0,15734.136,5518,2007,5/14/2003,5/22/2008,chairman,Verrecchia,Alfred,MALE,HAS,HASBRO INC,25.58,RI,31/12/2007,3714.3951,Hasbro Inc.,Consumer,1,31,2003,2008.0,-0.061284404,0.2,0.634665157,12.0,15.734136,,20.0,63.46651573
1127,601.425,3090.167,5581,2008,1/1/1989,1/1/2014,Chairman of The Board and Consultant,"Helmerich, III",Hans,MALE,HP,HELMERICH & PAYNE,22.75,OK,30/09/2008,4544.5382,Helmerich & Payne,Energy,4,28,1989,2014.0,-0.432243574,0.035523844,0.155789801,6.01425,3.090167,75.2967033,3.552384412,15.57898012
1127,606.442,1679.175,5581,2009,1/1/1989,1/1/2014,Chairman of The Board and Consultant,"Helmerich, III",Hans,MALE,HP,HELMERICH & PAYNE,39.88,OK,30/09/2009,4169.8616,Helmerich & Payne,Energy,4,28,1989,2014.0,0.752967033,0.008341855,-0.456607038,6.06442,1.679175,21.56469408,0.834185476,-45.66070377
1127,629.519,3965.036,5581,2010,1/1/1989,1/1/2014,Chairman of The Board and Consultant,"Helmerich, III",Hans,MALE,HP,HELMERICH & PAYNE,48.48,OK,30/09/2010,4281.4367,Helmerich & Payne,Energy,4,28,1989,2014.0,0.215646941,0.038053103,1.361300043,6.29519,3.965036,20.37953795,3.805310318,136.1300043
